projects,slice,nrmse-rec-t1-all,nrmse-rec-t1-under 1000 msec
mcVFA-af4-simple-CGSENSE,37,0.04191967,0.015902532
mcVFA-af4-simple-CGSENSE,38,0.045436554,0.01542027
mcVFA-af4-simple-CGSENSE,39,0.044640083,0.015686857
mcVFA-af4-simple-CGSENSE,40,0.044373155,0.015948728
mcVFA-af4-simple-CGSENSE,41,0.039766245,0.015674734
mcVFA-af4-simple-CGSENSE,42,0.03935284,0.015889991
mcVFA-af4-simple-CGSENSE,43,0.04522961,0.015574676
mcVFA-af4-simple-CGSENSE,44,0.037902758,0.015945397
mcVFA-af4-simple-CGSENSE,45,0.040409304,0.01554644
mcVFA-af4-simple-CGSENSE,46,0.04210125,0.016113868
mcVFA-af4-simple-CGSENSE,47,0.038911004,0.015648529
mcVFA-af4-simple-CGSENSE,48,0.038526185,0.015759297
mcVFA-af4-simple-CGSENSE,49,0.036584124,0.015549194
mcVFA-af4-simple-CGSENSE,50,0.040055774,0.016102856
mcVFA-af4-simple-CGSENSE,51,0.04393513,0.016643621
mcVFA-af4-simple-CGSENSE,52,0.040756427,0.015419425
mcVFA-af4-simple-CGSENSE,53,0.03955464,0.015649341
mcVFA-af4-simple-CGSENSE,54,0.038814206,0.015295988
mcVFA-af4-simple-CGSENSE,55,0.03465304,0.015140675
mcVFA-af4-simple-CGSENSE,56,0.033029996,0.015310054
mcVFA-af4-simple-CGSENSE,57,0.032422006,0.01518089
mcVFA-af4-simple-CGSENSE,58,0.03392916,0.0148884505
mcVFA-af4-simple-CGSENSE,59,0.031989157,0.014649089
mcVFA-af4-simple-CGSENSE,60,0.031680163,0.0152493045
mcVFA-af4-simple-CGSENSE,61,0.03591943,0.015331019
mcVFA-af4-simple-CGSENSE,62,0.03393041,0.014920876
mcVFA-af4-simple-CGSENSE,63,0.033710256,0.015231506
mcVFA-af4-simple-CGSENSE,64,0.032945756,0.015255572
mcVFA-af4-simple-CGSENSE,65,0.02998852,0.015261548
mcVFA-af4-simple-CGSENSE,66,0.03211304,0.015664132
mcVFA-af4-simple-CGSENSE,67,0.03324926,0.016407736
mcVFA-af4-simple-CGSENSE,68,0.0366323,0.016144682
mcVFA-af4-simple-CGSENSE,69,0.033929095,0.016924981
mcVFA-af4-simple-CGSENSE,70,0.036701377,0.015623269
mcVFA-af4-simple-CGSENSE,71,0.03583619,0.01576917
mcVFA-af4-simple-CGSENSE,72,0.033840615,0.01669783
mcVFA-af4-simple-CGSENSE,73,0.03674596,0.016903577
mcVFA-af4-simple-CGSENSE,74,0.037964117,0.017270386
mcVFA-af4-simple-CGSENSE,75,0.039318167,0.017215822
mcVFA-af4-simple-CGSENSE,76,0.03679086,0.017521951
mcVFA-af4-simple-CGSENSE,77,0.04003416,0.015870644
mcVFA-af4-simple-CGSENSE,78,0.03799954,0.01658721
mcVFA-af4-simple-CGSENSE,79,0.040647093,0.016793152
mcVFA-af4-simple-CGSENSE,80,0.03630846,0.01721384
mcVFA-af4-simple-CGSENSE,81,0.036648184,0.01722408
mcVFA-af4-simple-CGSENSE,82,0.04018516,0.017786238
mcVFA-af4-simple-CGSENSE,83,0.04225322,0.019502686
mcVFA-af4-simple-CGSENSE,84,0.043819062,0.019302247
mcVFA-af4-simple-CGSENSE,85,0.044962008,0.018999828
mcVFA-af4-simple-CGSENSE,86,0.04184162,0.019232403
mcVFA-af4-simple-CGSENSE,87,0.04407766,0.01996094
mcVFA-af4-simple-CGSENSE,88,0.04267459,0.019889541
mcVFA-af4-simple-CGSENSE,89,0.0476377,0.019427514
mcVFA-af4-simple-CGSENSE,90,0.0449769,0.018724848
mcVFA-af4-simple-CGSENSE,91,0.050569233,0.018765932
mcVFA-af4-simple-CGSENSE,92,0.04566744,0.018736802
mcVFA-af4-simple-CGSENSE,93,0.047378145,0.01890053
mcVFA-af4-simple-CGSENSE,94,0.050373785,0.018412681
mcVFA-af4-simple-CGSENSE,95,0.05039414,0.018262392
mcVFA-af4-simple-CGSENSE,96,0.0515468,0.019259304
mcVFA-af4-simple-CGSENSE,97,0.049181443,0.018889096
mcVFA-af4-simple-CGSENSE,98,0.054079257,0.019533884
mcVFA-af4-simple-CGSENSE,99,0.050604265,0.018678676
mcVFA-af4-simple-CGSENSE,100,0.04757916,0.01757226
mcVFA-af4-simple-CGSENSE,101,0.04775465,0.016952774
mcVFA-af4-simple-CGSENSE,102,0.045742836,0.016816609
mcVFA-af4-simple-CGSENSE,103,0.0466793,0.01687103
mcVFA-af4-simple-CGSENSE,104,0.0434178,0.016124353
mcVFA-af4-simple-CGSENSE,105,0.04313303,0.016489891
mcVFA-af4-simple-CGSENSE,106,0.04111896,0.01553677
mcVFA-af4-simple-CGSENSE,107,0.04191967,0.015902532
mcVFA-af4-simple-CGSENSE,108,0.045436554,0.01542027
mcVFA-af4-simple-CGSENSE,109,0.044640083,0.015686857
mcVFA-af4-simple-CGSENSE,110,0.044373155,0.015948728
mcVFA-af4-simple-CGSENSE,111,0.039766245,0.015674734
mcVFA-af4-simple-CGSENSE,112,0.03935284,0.015889991
mcVFA-af4-simple-CGSENSE,113,0.04522961,0.015574676
mcVFA-af4-simple-CGSENSE,114,0.037902758,0.015945397
mcVFA-af4-simple-CGSENSE,115,0.040409304,0.01554644
mcVFA-af4-simple-CGSENSE,116,0.04210125,0.016113868
mcVFA-af4-simple-CGSENSE,117,0.038911004,0.015648529
mcVFA-af4-simple-CGSENSE,118,0.038526185,0.015759297
mcVFA-af4-simple-CGSENSE,119,0.036584124,0.015549194
mcVFA-af4-simple-CGSENSE,120,0.040055774,0.016102856
mcVFA-af4-simple-CGSENSE,121,0.04393513,0.016643621
mcVFA-af4-simple-CGSENSE,122,0.040756427,0.015419425
mcVFA-af4-simple-CGSENSE,123,0.03955464,0.015649341
mcVFA-af4-simple-CGSENSE,124,0.038814206,0.015295988
mcVFA-af4-simple-CGSENSE,125,0.03465304,0.015140675
mcVFA-af4-simple-CGSENSE,126,0.033029996,0.015310054
mcVFA-af4-simple-CGSENSE,127,0.032422006,0.01518089
mcVFA-af4-simple-CGSENSE,128,0.03392916,0.0148884505
mcVFA-af4-simple-CGSENSE,129,0.031989157,0.014649089
mcVFA-af4-simple-CGSENSE,130,0.031680163,0.0152493045
mcVFA-af4-simple-CGSENSE,131,0.03591943,0.015331019
mcVFA-af4-simple-CGSENSE,132,0.03393041,0.014920876
mcVFA-af4-simple-CGSENSE,133,0.033710256,0.015231506
mcVFA-af4-simple-CGSENSE,134,0.032945756,0.015255572
mcVFA-af4-simple-CGSENSE,135,0.02998852,0.015261548
mcVFA-af4-simple-CGSENSE,136,0.03211304,0.015664132
mcVFA-af4-simple-CGSENSE,137,0.03324926,0.016407736
mcVFA-af4-simple-CGSENSE,138,0.0366323,0.016144682
mcVFA-af4-simple-CGSENSE,139,0.033929095,0.016924981
mcVFA-af4-simple-SL,0,0.004446671,0.0030899874
mcVFA-af4-simple-SL,1,0.004558139,0.0031236652
mcVFA-af4-simple-SL,2,0.004327753,0.0034362655
mcVFA-af4-simple-SL,3,0.004703106,0.0034001002
mcVFA-af4-simple-SL,4,0.004639841,0.0035294231
mcVFA-af4-simple-SL,5,0.0051365774,0.0040020505
mcVFA-af4-simple-SL,6,0.0048073158,0.0028452764
mcVFA-af4-simple-SL,7,0.004720812,0.002615007
mcVFA-af4-simple-SL,8,0.005009901,0.0029092773
mcVFA-af4-simple-SL,9,0.0050656605,0.0027565775
mcVFA-af4-simple-SL,10,0.005066095,0.0030501306
mcVFA-af4-simple-SL,11,0.005193008,0.0031528268
mcVFA-af4-simple-SL,12,0.0053601195,0.0034774602
mcVFA-af4-simple-SL,13,0.0054709734,0.0031899884
mcVFA-af4-simple-SL,14,0.00530448,0.0029361418
mcVFA-af4-simple-SL,15,0.0048996555,0.0029028947
mcVFA-af4-simple-SL,16,0.005144026,0.0027206133
mcVFA-af4-simple-SL,17,0.0050307023,0.0028175768
mcVFA-af4-simple-SL,18,0.006166487,0.0030410087
mcVFA-af4-simple-SL,19,0.0054894504,0.0029690508
mcVFA-af4-simple-SL,20,0.00542239,0.0027329295
mcVFA-af4-simple-SL,21,0.0053241714,0.0029523866
mcVFA-af4-simple-SL,22,0.0052969446,0.0029104685
mcVFA-af4-simple-SL,23,0.0056917896,0.0030060888
mcVFA-af4-simple-SL,24,0.0057923654,0.0028267545
mcVFA-af4-simple-SL,25,0.0055591,0.002978347
mcVFA-af4-simple-SL,26,0.005522038,0.0030496714
mcVFA-af4-simple-SL,27,0.005425884,0.0028416277
mcVFA-af4-simple-SL,28,0.005689611,0.0029601054
mcVFA-af4-simple-SL,29,0.0053031608,0.002868626
mcVFA-af4-simple-SL,30,0.005497747,0.0031458263
mcVFA-af4-simple-SL,31,0.0055421814,0.0027938816
mcVFA-af4-simple-SL,32,0.00538447,0.0033536744
mcVFA-af4-simple-SL,33,0.005412128,0.0026625497
mcVFA-af4-simple-SL,34,0.0050662407,0.0029606347
mcVFA-af4-simple-SL,35,0.0051826355,0.0030037442
mcVFA-af4-simple-SL,36,0.0052119107,0.0027410884
mcVFA-af4-simple-SL,37,0.0050986335,0.0029140068
mcVFA-af4-simple-SL,38,0.005354517,0.0029065926
mcVFA-af4-simple-SL,39,0.00526933,0.0027783688
mcVFA-af4-simple-SL,40,0.004971716,0.0029741803
mcVFA-af4-simple-SL,41,0.004896015,0.0033858668
mcVFA-af4-simple-SL,42,0.0049568266,0.0032225973
mcVFA-af4-simple-SL,43,0.00524188,0.0030126015
mcVFA-af4-simple-SL,44,0.0050794734,0.0031890438
mcVFA-af4-simple-SL,45,0.0047267084,0.0030640608
mcVFA-af4-simple-SL,46,0.005017576,0.0033918524
mcVFA-af4-simple-SL,47,0.004844584,0.0031685955
mcVFA-af4-simple-SL,48,0.004764529,0.0028139944
mcVFA-af4-simple-SL,49,0.0050082547,0.0027269747
mcVFA-af4-simple-SL,50,0.0049731787,0.0029511773
mcVFA-af4-simple-SL,51,0.004890674,0.0026925239
mcVFA-af4-simple-SL,52,0.005175687,0.0031480824
mcVFA-af4-simple-SL,53,0.005023271,0.0028017107
mcVFA-af4-simple-SL,54,0.0056732176,0.0028326896
mcVFA-af4-simple-SL,55,0.00495188,0.0027603614
mcVFA-af4-simple-SL,56,0.0050843447,0.0033042526
mcVFA-af4-simple-SL,57,0.00524688,0.0037224179
mcVFA-af4-simple-SL,58,0.004848578,0.0028466685
mcVFA-af4-simple-SL,59,0.004879756,0.00329549
mcVFA-af4-simple-SL,60,0.0049822563,0.0029036119
mcVFA-af4-simple-SL,61,0.005166074,0.0029936545
mcVFA-af4-simple-SL,62,0.0052176546,0.0029687304
mcVFA-af4-simple-SL,63,0.0050441306,0.0033179086
mcVFA-af4-simple-SL,64,0.0046746065,0.0025600092
mcVFA-af4-simple-SL,65,0.0051609958,0.0025660393
mcVFA-af4-simple-SL,66,0.0047856094,0.0028634148
mcVFA-af4-simple-SL,67,0.0048516123,0.0042883316
mcVFA-af4-simple-SL,68,0.0046951035,0.0031344264
mcVFA-af4-simple-SL,69,0.0053673834,0.0031832645
mcVFA-af4-simple-SL,70,0.004446671,0.0030899874
mcVFA-af4-simple-SL,71,0.004558139,0.0031236652
mcVFA-af4-simple-SL,72,0.004327753,0.0034362655
mcVFA-af4-simple-SL,73,0.004703106,0.0034001002
mcVFA-af4-simple-SL,74,0.004639841,0.0035294231
mcVFA-af4-simple-SL,75,0.0051365774,0.0040020505
mcVFA-af4-simple-SL,76,0.0048073158,0.0028452764
mcVFA-af4-simple-SL,77,0.004720812,0.002615007
mcVFA-af4-simple-SL,78,0.005009901,0.0029092773
mcVFA-af4-simple-SL,79,0.0050656605,0.0027565775
mcVFA-af4-simple-SL,80,0.005066095,0.0030501306
mcVFA-af4-simple-SL,81,0.005193008,0.0031528268
mcVFA-af4-simple-SL,82,0.0053601195,0.0034774602
mcVFA-af4-simple-SL,83,0.0054709734,0.0031899884
mcVFA-af4-simple-SL,84,0.00530448,0.0029361418
mcVFA-af4-simple-SL,85,0.0048996555,0.0029028947
mcVFA-af4-simple-SL,86,0.005144026,0.0027206133
mcVFA-af4-simple-SL,87,0.0050307023,0.0028175768
mcVFA-af4-simple-SL,88,0.006166487,0.0030410087
mcVFA-af4-simple-SL,89,0.0054894504,0.0029690508
mcVFA-af4-simple-SL,90,0.00542239,0.0027329295
mcVFA-af4-simple-SL,91,0.0053241714,0.0029523866
mcVFA-af4-simple-SL,92,0.0052969446,0.0029104685
mcVFA-af4-simple-SL,93,0.0056917896,0.0030060888
mcVFA-af4-simple-SL,94,0.0057923654,0.0028267545
mcVFA-af4-simple-SL,95,0.0055591,0.002978347
mcVFA-af4-simple-SL,96,0.005522038,0.0030496714
mcVFA-af4-simple-SL,97,0.005425884,0.0028416277
mcVFA-af4-simple-SL,98,0.005689611,0.0029601054
mcVFA-af4-simple-SL,99,0.0053031608,0.002868626
mcVFA-af4-simple-SL,100,0.005497747,0.0031458263
mcVFA-af4-simple-SL,101,0.0055421814,0.0027938816
mcVFA-af4-simple-SL,102,0.00538447,0.0033536744
mcVFA-af4-simple-SL,103,0.005412128,0.0026625497
mcVFA-af4-simple-SL,104,0.0050662407,0.0029606347
mcVFA-af4-simple-SL,105,0.0051826355,0.0030037442
mcVFA-af4-simple-SL,106,0.0052119107,0.0027410884
mcVFA-af4-simple-SL,107,0.0050986335,0.0029140068
mcVFA-af4-simple-SL,108,0.005354517,0.0029065926
mcVFA-af4-simple-SL,109,0.00526933,0.0027783688
mcVFA-af4-simple-SL,110,0.004971716,0.0029741803
mcVFA-af4-simple-SL,111,0.004896015,0.0033858668
mcVFA-af4-simple-SL,112,0.0049568266,0.0032225973
mcVFA-af4-simple-SL,113,0.00524188,0.0030126015
mcVFA-af4-simple-SL,114,0.0050794734,0.0031890438
mcVFA-af4-simple-SL,115,0.0047267084,0.0030640608
mcVFA-af4-simple-SL,116,0.005017576,0.0033918524
mcVFA-af4-simple-SL,117,0.004844584,0.0031685955
mcVFA-af4-simple-SL,118,0.004764529,0.0028139944
mcVFA-af4-simple-SL,119,0.0050082547,0.0027269747
mcVFA-af4-simple-SL,120,0.0049731787,0.0029511773
mcVFA-af4-simple-SL,121,0.004890674,0.0026925239
mcVFA-af4-simple-SL,122,0.005175687,0.0031480824
mcVFA-af4-simple-SL,123,0.005023271,0.0028017107
mcVFA-af4-simple-SL,124,0.0056732176,0.0028326896
mcVFA-af4-simple-SL,125,0.00495188,0.0027603614
mcVFA-af4-simple-SL,126,0.0050843447,0.0033042526
mcVFA-af4-simple-SL,127,0.00524688,0.0037224179
mcVFA-af4-simple-SL,128,0.004848578,0.0028466685
mcVFA-af4-simple-SL,129,0.004879756,0.00329549
mcVFA-af4-simple-SL,130,0.0049822563,0.0029036119
mcVFA-af4-simple-SL,131,0.005166074,0.0029936545
mcVFA-af4-simple-SL,132,0.0052176546,0.0029687304
mcVFA-af4-simple-SL,133,0.0050441306,0.0033179086
mcVFA-af4-simple-SL,134,0.0046746065,0.0025600092
mcVFA-af4-simple-SL,135,0.0051609958,0.0025660393
mcVFA-af4-simple-SL,136,0.0047856094,0.0028634148
mcVFA-af4-simple-SL,137,0.0048516123,0.0042883316
mcVFA-af4-simple-SL,138,0.0046951035,0.0031344264
mcVFA-af4-simple-SL,139,0.0053673834,0.0031832645
mcVFA-af4-simple-SSL,0,0.0052719195,0.0042848396
mcVFA-af4-simple-SSL,1,0.005333375,0.0033024508
mcVFA-af4-simple-SSL,2,0.0048830425,0.00362288
mcVFA-af4-simple-SSL,3,0.005576688,0.0037468662
mcVFA-af4-simple-SSL,4,0.0054150624,0.003549802
mcVFA-af4-simple-SSL,5,0.006173405,0.0036833782
mcVFA-af4-simple-SSL,6,0.0058147274,0.0035717767
mcVFA-af4-simple-SSL,7,0.005438245,0.003271762
mcVFA-af4-simple-SSL,8,0.0060604084,0.004024616
mcVFA-af4-simple-SSL,9,0.0061946334,0.00346037
mcVFA-af4-simple-SSL,10,0.0063391533,0.0034042154
mcVFA-af4-simple-SSL,11,0.0063364296,0.0034105731
mcVFA-af4-simple-SSL,12,0.0064879274,0.0044980277
mcVFA-af4-simple-SSL,13,0.00658128,0.003608857
mcVFA-af4-simple-SSL,14,0.006505281,0.003761968
mcVFA-af4-simple-SSL,15,0.0065911827,0.0036039243
mcVFA-af4-simple-SSL,16,0.0065416778,0.0036336863
mcVFA-af4-simple-SSL,17,0.006815993,0.003674836
mcVFA-af4-simple-SSL,18,0.007713983,0.0037652124
mcVFA-af4-simple-SSL,19,0.0074470923,0.0036415667
mcVFA-af4-simple-SSL,20,0.0073695234,0.003643584
mcVFA-af4-simple-SSL,21,0.0072780806,0.0037007455
mcVFA-af4-simple-SSL,22,0.0071562803,0.0036955746
mcVFA-af4-simple-SSL,23,0.0069608763,0.003786607
mcVFA-af4-simple-SSL,24,0.0076292763,0.003624221
mcVFA-af4-simple-SSL,25,0.0068596015,0.0036112457
mcVFA-af4-simple-SSL,26,0.0073230406,0.0036245873
mcVFA-af4-simple-SSL,27,0.007198575,0.0036288837
mcVFA-af4-simple-SSL,28,0.0072672716,0.0035742132
mcVFA-af4-simple-SSL,29,0.006793454,0.0035531002
mcVFA-af4-simple-SSL,30,0.0068246466,0.0036833934
mcVFA-af4-simple-SSL,31,0.0070329513,0.0034710611
mcVFA-af4-simple-SSL,32,0.0069230013,0.003444489
mcVFA-af4-simple-SSL,33,0.006676599,0.0034150681
mcVFA-af4-simple-SSL,34,0.006564143,0.00337261
mcVFA-af4-simple-SSL,35,0.0062706103,0.003368599
mcVFA-af4-simple-SSL,36,0.0059779235,0.003290655
mcVFA-af4-simple-SSL,37,0.006169987,0.003185469
mcVFA-af4-simple-SSL,38,0.0062743304,0.0033725828
mcVFA-af4-simple-SSL,39,0.0060634087,0.0031762193
mcVFA-af4-simple-SSL,40,0.0058519267,0.0032372924
mcVFA-af4-simple-SSL,41,0.0059241527,0.003309079
mcVFA-af4-simple-SSL,42,0.005416041,0.0034479054
mcVFA-af4-simple-SSL,43,0.005914958,0.003471508
mcVFA-af4-simple-SSL,44,0.0060864137,0.0032967117
mcVFA-af4-simple-SSL,45,0.0056616976,0.004447515
mcVFA-af4-simple-SSL,46,0.005671844,0.0043021925
mcVFA-af4-simple-SSL,47,0.0053895162,0.0034026108
mcVFA-af4-simple-SSL,48,0.005357689,0.0034354774
mcVFA-af4-simple-SSL,49,0.005777679,0.0032994736
mcVFA-af4-simple-SSL,50,0.0055959565,0.0036057825
mcVFA-af4-simple-SSL,51,0.005716831,0.0033876891
mcVFA-af4-simple-SSL,52,0.006173316,0.0033489654
mcVFA-af4-simple-SSL,53,0.005569806,0.003406375
mcVFA-af4-simple-SSL,54,0.006438794,0.0032103616
mcVFA-af4-simple-SSL,55,0.006211999,0.0039189914
mcVFA-af4-simple-SSL,56,0.0056147235,0.0032080454
mcVFA-af4-simple-SSL,57,0.005729426,0.0042671994
mcVFA-af4-simple-SSL,58,0.0055102897,0.003238179
mcVFA-af4-simple-SSL,59,0.005459317,0.0033766231
mcVFA-af4-simple-SSL,60,0.0063639544,0.003593795
mcVFA-af4-simple-SSL,61,0.0056202607,0.003115678
mcVFA-af4-simple-SSL,62,0.0066641965,0.003187057
mcVFA-af4-simple-SSL,63,0.0054650134,0.0034709934
mcVFA-af4-simple-SSL,64,0.0052704243,0.0031781413
mcVFA-af4-simple-SSL,65,0.005451619,0.0032219517
mcVFA-af4-simple-SSL,66,0.005580608,0.0034107883
mcVFA-af4-simple-SSL,67,0.0053569507,0.0037580512
mcVFA-af4-simple-SSL,68,0.005469262,0.0035754368
mcVFA-af4-simple-SSL,69,0.005774548,0.0032263182
mcVFA-af4-simple-SSL,70,0.0052719195,0.0042848396
mcVFA-af4-simple-SSL,71,0.005333375,0.0033024508
mcVFA-af4-simple-SSL,72,0.0048830425,0.00362288
mcVFA-af4-simple-SSL,73,0.005576688,0.0037468662
mcVFA-af4-simple-SSL,74,0.0054150624,0.003549802
mcVFA-af4-simple-SSL,75,0.006173405,0.0036833782
mcVFA-af4-simple-SSL,76,0.0058147274,0.0035717767
mcVFA-af4-simple-SSL,77,0.005438245,0.003271762
mcVFA-af4-simple-SSL,78,0.0060604084,0.004024616
mcVFA-af4-simple-SSL,79,0.0061946334,0.00346037
mcVFA-af4-simple-SSL,80,0.0063391533,0.0034042154
mcVFA-af4-simple-SSL,81,0.0063364296,0.0034105731
mcVFA-af4-simple-SSL,82,0.0064879274,0.0044980277
mcVFA-af4-simple-SSL,83,0.00658128,0.003608857
mcVFA-af4-simple-SSL,84,0.006505281,0.003761968
mcVFA-af4-simple-SSL,85,0.0065911827,0.0036039243
mcVFA-af4-simple-SSL,86,0.0065416778,0.0036336863
mcVFA-af4-simple-SSL,87,0.006815993,0.003674836
mcVFA-af4-simple-SSL,88,0.007713983,0.0037652124
mcVFA-af4-simple-SSL,89,0.0074470923,0.0036415667
mcVFA-af4-simple-SSL,90,0.0073695234,0.003643584
mcVFA-af4-simple-SSL,91,0.0072780806,0.0037007455
mcVFA-af4-simple-SSL,92,0.0071562803,0.0036955746
mcVFA-af4-simple-SSL,93,0.0069608763,0.003786607
mcVFA-af4-simple-SSL,94,0.0076292763,0.003624221
mcVFA-af4-simple-SSL,95,0.0068596015,0.0036112457
mcVFA-af4-simple-SSL,96,0.0073230406,0.0036245873
mcVFA-af4-simple-SSL,97,0.007198575,0.0036288837
mcVFA-af4-simple-SSL,98,0.0072672716,0.0035742132
mcVFA-af4-simple-SSL,99,0.006793454,0.0035531002
mcVFA-af4-simple-SSL,100,0.0068246466,0.0036833934
mcVFA-af4-simple-SSL,101,0.0070329513,0.0034710611
mcVFA-af4-simple-SSL,102,0.0069230013,0.003444489
mcVFA-af4-simple-SSL,103,0.006676599,0.0034150681
mcVFA-af4-simple-SSL,104,0.006564143,0.00337261
mcVFA-af4-simple-SSL,105,0.0062706103,0.003368599
mcVFA-af4-simple-SSL,106,0.0059779235,0.003290655
mcVFA-af4-simple-SSL,107,0.006169987,0.003185469
mcVFA-af4-simple-SSL,108,0.0062743304,0.0033725828
mcVFA-af4-simple-SSL,109,0.0060634087,0.0031762193
mcVFA-af4-simple-SSL,110,0.0058519267,0.0032372924
mcVFA-af4-simple-SSL,111,0.0059241527,0.003309079
mcVFA-af4-simple-SSL,112,0.005416041,0.0034479054
mcVFA-af4-simple-SSL,113,0.005914958,0.003471508
mcVFA-af4-simple-SSL,114,0.0060864137,0.0032967117
mcVFA-af4-simple-SSL,115,0.0056616976,0.004447515
mcVFA-af4-simple-SSL,116,0.005671844,0.0043021925
mcVFA-af4-simple-SSL,117,0.0053895162,0.0034026108
mcVFA-af4-simple-SSL,118,0.005357689,0.0034354774
mcVFA-af4-simple-SSL,119,0.005777679,0.0032994736
mcVFA-af4-simple-SSL,120,0.0055959565,0.0036057825
mcVFA-af4-simple-SSL,121,0.005716831,0.0033876891
mcVFA-af4-simple-SSL,122,0.006173316,0.0033489654
mcVFA-af4-simple-SSL,123,0.005569806,0.003406375
mcVFA-af4-simple-SSL,124,0.006438794,0.0032103616
mcVFA-af4-simple-SSL,125,0.006211999,0.0039189914
mcVFA-af4-simple-SSL,126,0.0056147235,0.0032080454
mcVFA-af4-simple-SSL,127,0.005729426,0.0042671994
mcVFA-af4-simple-SSL,128,0.0055102897,0.003238179
mcVFA-af4-simple-SSL,129,0.005459317,0.0033766231
mcVFA-af4-simple-SSL,130,0.0063639544,0.003593795
mcVFA-af4-simple-SSL,131,0.0056202607,0.003115678
mcVFA-af4-simple-SSL,132,0.0066641965,0.003187057
mcVFA-af4-simple-SSL,133,0.0054650134,0.0034709934
mcVFA-af4-simple-SSL,134,0.0052704243,0.0031781413
mcVFA-af4-simple-SSL,135,0.005451619,0.0032219517
mcVFA-af4-simple-SSL,136,0.005580608,0.0034107883
mcVFA-af4-simple-SSL,137,0.0053569507,0.0037580512
mcVFA-af4-simple-SSL,138,0.005469262,0.0035754368
mcVFA-af4-simple-SSL,139,0.005774548,0.0032263182
mcVFA-af4-simple-ZS,0,0.006580787,0.00403163
mcVFA-af4-simple-ZS,1,0.0067614145,0.0039746156
mcVFA-af4-simple-ZS,2,0.0063607073,0.0041323174
mcVFA-af4-simple-ZS,3,0.0069052665,0.00494449
mcVFA-af4-simple-ZS,4,0.007116228,0.0045898315
mcVFA-af4-simple-ZS,5,0.007206591,0.0043808343
mcVFA-af4-simple-ZS,6,0.0070046354,0.00408933
mcVFA-af4-simple-ZS,7,0.0070476346,0.003925621
mcVFA-af4-simple-ZS,8,0.007460188,0.003898139
mcVFA-af4-simple-ZS,9,0.0072384453,0.004008159
mcVFA-af4-simple-ZS,10,0.0073175156,0.0039703394
mcVFA-af4-simple-ZS,11,0.007298979,0.0040735835
mcVFA-af4-simple-ZS,12,0.007414432,0.004146436
mcVFA-af4-simple-ZS,13,0.007327886,0.004103039
mcVFA-af4-simple-ZS,14,0.0075221756,0.0043483926
mcVFA-af4-simple-ZS,15,0.00754002,0.004290509
mcVFA-af4-simple-ZS,16,0.0076317363,0.004314885
mcVFA-af4-simple-ZS,17,0.0075836866,0.0043422002
mcVFA-af4-simple-ZS,18,0.008370477,0.0044666813
mcVFA-af4-simple-ZS,19,0.008192151,0.004344461
mcVFA-af4-simple-ZS,20,0.008188571,0.0043695616
