projects,slice,nrmse-rec-t2-all,nrmse-rec-t2-under 100 msec
mcMSE-af8-SL,10,0.025054990120610524,0.007529239745583062
mcMSE-af8-SL,11,0.015134939504283821,0.007637034243265943
mcMSE-af8-SL,12,0.029546054319041518,0.00820785943709381
mcMSE-af8-SL,13,0.02011356858452907,0.008171461489963457
mcMSE-af8-SL,14,0.017760043022751512,0.008384480850313469
mcMSE-af8-SL,15,0.026942058203036336,0.008398238935735007
mcMSE-af8-SL,16,0.02705219191566614,0.007811779304686715
mcMSE-af8-SL,17,0.035071090536444055,0.010043825246071421
mcMSE-af8-SL,18,0.018728124414018176,0.0085480894728115
mcMSE-af8-SL,19,0.01895294278707366,0.0080621366242301
mcMSE-af8-SL,20,0.0349897434368973,0.009763262096496918
mcMSE-af8-SL,21,0.03410751315513849,0.007276101812575995
mcMSE-af8-SL,22,0.03973967690088331,0.008977228639240685
mcMSE-af8-SL,23,0.01886835878272262,0.008957607216632702
mcMSE-af8-SL,24,0.034211709070054684,0.007714488441395445
mcMSE-af8-SL,25,0.028630796854110813,0.007695036626302635
mcMSE-af8-SL,26,0.03769580404944493,0.0074883642131899466
mcMSE-af8-SL,27,0.022904052967216704,0.006829482071103964
mcMSE-af8-SL,28,0.034391376291194875,0.007533699090958554
mcMSE-af8-SL,29,0.022617506123610766,0.00803869961666355
mcMSE-af8-SL,30,0.025676130153392783,0.00830364565973536
mcMSE-af8-SL,31,0.030901291785556666,0.009110686960076275
mcMSE-af8-SL,32,0.03302489997890848,0.008298096297921278
mcMSE-af8-SL,33,0.03255955397024913,0.009249536211020381
mcMSE-af8-SL,34,0.0311232880606286,0.007562344263718244
mcMSE-af8-SL,35,0.03411008887184079,0.00859229916121978
mcMSE-af8-SL,36,0.025930714778915558,0.008912668409348942
mcMSE-af8-SL,37,0.026321756774810676,0.009811437933908068
mcMSE-af8-SL,38,0.02897512193535459,0.01012156552992432
mcMSE-af8-SL,39,0.028779616220998006,0.009515129950881522
mcMSE-af8-SL,40,0.0399873812297532,0.00904497115105385
mcMSE-af8-SL,41,0.036095734653116905,0.008491767694930132
mcMSE-af8-SL,42,0.03455533829671644,0.008130650260570877
mcMSE-af8-SL,43,0.03537137416111863,0.008685204502590929
mcMSE-af8-SL,44,0.02740538240744086,0.009065627196966018
mcMSE-af8-SL,45,0.023636758837552754,0.008340222970510349
mcMSE-af8-SL,46,0.02497658967023643,0.007376348798185423
mcMSE-af8-SL,47,0.025378490629524714,0.007749022736005066
mcMSE-af8-SL,48,0.02257454768426692,0.007793337061932763
mcMSE-af8-SL,49,0.02523641275271151,0.0077715643972814125
mcMSE-af8-SL,50,0.02401995733121598,0.012218970870572197
mcMSE-af8-SL,51,0.02175704177899185,0.007004006678074126
mcMSE-af8-SL,52,0.029300188048183615,0.008948998148240064
mcMSE-af8-SL,53,0.033496226418240294,0.007518932369935633
mcMSE-af8-SL,54,0.02910688738413569,0.007400754794645388
mcMSE-af8-SL,55,0.01858440573407438,0.007814275282901377
mcMSE-af8-SL,56,0.021274849827709243,0.00738154427000954
mcMSE-af8-SL,57,0.019758137589321653,0.00829006095161398
mcMSE-af8-SL,58,0.03316507897780238,0.008360569576725081
mcMSE-af8-SL,59,0.021603953830496715,0.007795718165085479
mcMSE-af8-SL,60,0.031348773799399716,0.009316039712708096
mcMSE-af8-SL,61,0.02480528634081632,0.007659616691331003
mcMSE-af8-SL,62,0.020431389012300044,0.008708466616430224
mcMSE-af8-SL,63,0.017784254543519236,0.008577158790150035
mcMSE-af8-SL,64,0.02545230264240835,0.007951942782682155
mcMSE-af8-SL,65,0.026162450298332213,0.007599767453547514
mcMSE-af8-SL,66,0.02920568211959018,0.007056557603944686
mcMSE-af8-SL,67,0.033556293188763624,0.007323067367694601
mcMSE-af8-SL,68,0.03465924695362421,0.0070825692962043696
mcMSE-af8-SL,69,0.035712732256621735,0.006508980013135265
mcMSE-af8-SL,70,0.022557942820147406,0.006945222405309622
mcMSE-af8-SL,71,0.03067689230475541,0.007593066503647482
mcMSE-af8-SL,72,0.02585226098948715,0.006734354361226082
mcMSE-af8-SL,73,0.01997570385169313,0.008831472353166284
mcMSE-af8-SL,74,0.031381517651988135,0.007363289709286484
mcMSE-af8-SL,75,0.027752781966929572,0.008203038606148577
mcMSE-af8-SL,76,0.02029866250827721,0.0073069934793351015
mcMSE-af8-SL,77,0.03216721560771776,0.007748584146586213
mcMSE-af8-SL,78,0.028055155440256285,0.007571779706299666
mcMSE-af8-SL,79,0.0337608119580677,0.008208288223041994
mcMSE-af8-SSL,0,0.07074168595286154,0.016366038195100765
mcMSE-af8-SSL,1,0.058686868556615986,0.013844428623253935
mcMSE-af8-SSL,2,0.06230430533086464,0.01300015475246172
mcMSE-af8-SSL,3,0.03915807055480854,0.011671513206236418
mcMSE-af8-SSL,4,0.031421828632982034,0.011688107904591722
mcMSE-af8-SSL,5,0.0335065585426942,0.010750890057613765
mcMSE-af8-SSL,6,0.03018800982553671,0.011797485776093741
mcMSE-af8-SSL,7,0.02636295582932301,0.011732076441003913
mcMSE-af8-SSL,8,0.037159337969489205,0.011100391220087888
mcMSE-af8-SSL,9,0.027639378392791934,0.010569123680256856
mcMSE-af8-SSL,10,0.023278823026703328,0.010530715338248592
mcMSE-af8-SSL,11,0.025646872167471215,0.010319565784134012
mcMSE-af8-SSL,12,0.03079273154657473,0.010162615695167746
mcMSE-af8-SSL,13,0.02647481700896078,0.010605122930978988
mcMSE-af8-SSL,14,0.027311422146625262,0.010545130954962751
mcMSE-af8-SSL,15,0.02742394672472913,0.010038162035094096
mcMSE-af8-SSL,16,0.02498736529025455,0.009864527704798216
mcMSE-af8-SSL,17,0.023359005297196908,0.010419762879283813
mcMSE-af8-SSL,18,0.027525017564571166,0.010776601663664707
mcMSE-af8-SSL,19,0.027136206125746427,0.012306508481469403
mcMSE-af8-SSL,20,0.03544940425542503,0.011056425114714713
mcMSE-af8-SSL,21,0.04070127430897588,0.010104763209818665
mcMSE-af8-SSL,22,0.041154321536858066,0.01061473683725606
mcMSE-af8-SSL,23,0.04393450500465448,0.01138480644322484
mcMSE-af8-SSL,24,0.034334039506220534,0.009802944191294644
mcMSE-af8-SSL,25,0.04167681896741533,0.00989741656185295
mcMSE-af8-SSL,26,0.0464172409442957,0.009728004231447101
mcMSE-af8-SSL,27,0.04631104818139857,0.009587388842390169
mcMSE-af8-SSL,28,0.046059915127182716,0.010420827114566248
mcMSE-af8-SSL,29,0.03820167291449039,0.009033057373114304
mcMSE-af8-SSL,30,0.030666224858744942,0.00968385624235886
mcMSE-af8-SSL,31,0.044736065163632543,0.010502682976120175
mcMSE-af8-SSL,32,0.04751645765626939,0.010000652732964703
mcMSE-af8-SSL,33,0.03670596817640256,0.01061700531588751
mcMSE-af8-SSL,34,0.040216359772775864,0.011324261268475586
mcMSE-af8-SSL,35,0.057256502881688306,0.011379513943588352
mcMSE-af8-SSL,36,0.045919952004115874,0.010914418332521748
mcMSE-af8-SSL,37,0.042024602726971706,0.016044471405644693
mcMSE-af8-SSL,38,0.04020099706092927,0.010837395502497434
mcMSE-af8-SSL,39,0.04327185098700755,0.012073113228887168
mcMSE-af8-SSL,40,0.05376883638423951,0.012039226561176628
mcMSE-af8-SSL,41,0.05063371096286265,0.011786983323360718
mcMSE-af8-SSL,42,0.043596929817150694,0.012018520686072488
mcMSE-af8-SSL,43,0.04296689136118725,0.011523438945657754
mcMSE-af8-SSL,44,0.03587920740428658,0.011422925664036732
mcMSE-af8-SSL,45,0.03570210847599587,0.011227115395913248
mcMSE-af8-SSL,46,0.031652819377487235,0.0110467253452049
mcMSE-af8-SSL,47,0.03605128912514606,0.010641672788091076
mcMSE-af8-SSL,48,0.029313851495367693,0.01027692617496307
mcMSE-af8-SSL,49,0.038827157142529906,0.01095926803589237
mcMSE-af8-SSL,50,0.036717413488587314,0.00990108170504764
mcMSE-af8-SSL,51,0.03166449277173148,0.009645140787984103
mcMSE-af8-SSL,52,0.0393219159232597,0.009073591564066235
mcMSE-af8-SSL,53,0.02476056717829664,0.009259988216697898
mcMSE-af8-SSL,54,0.02930913810658979,0.009481914256376539
mcMSE-af8-SSL,55,0.025722740656064433,0.009378674316482429
mcMSE-af8-SSL,56,0.036466554660778784,0.009466029362310892
mcMSE-af8-SSL,57,0.030320973625066586,0.009560073519252914
mcMSE-af8-SSL,58,0.04130513452772204,0.009644638990506153
mcMSE-af8-SSL,59,0.03030483322204126,0.009024650236918029
mcMSE-af8-SSL,60,0.04107010076119169,0.011065495312552374
mcMSE-af8-SSL,61,0.04044124427743037,0.010738452823279775
mcMSE-af8-SSL,62,0.02820050712444451,0.01059725020847749
mcMSE-af8-SSL,63,0.030459640925304232,0.009795461377152592
mcMSE-af8-SSL,64,0.03639214587297482,0.01145037024858495
mcMSE-af8-SSL,65,0.027077733439264208,0.010271481055546847
mcMSE-af8-SSL,66,0.04041713359755674,0.009464050416168972
mcMSE-af8-SSL,67,0.04902218405880697,0.008760942638897528
mcMSE-af8-SSL,68,0.03910729672620775,0.00885361110219529
mcMSE-af8-SSL,69,0.03230143323224407,0.009135417687051778
mcMSE-af8-SSL,70,0.031954751361760445,0.009103767952235808
mcMSE-af8-SSL,71,0.030091791942369304,0.008324294994055934
mcMSE-af8-SSL,72,0.03230038219277148,0.00956512268825888
mcMSE-af8-SSL,73,0.029277994666848602,0.008719006677075496
mcMSE-af8-SSL,74,0.029723880350431272,0.008114775443959185
mcMSE-af8-SSL,75,0.03824853754162351,0.0095160872245432
mcMSE-af8-SSL,76,0.038585010941225725,0.009795732661477425
mcMSE-af8-SSL,77,0.03000021286527948,0.009648817116463483
mcMSE-af8-SSL,78,0.045441344843811037,0.009969346878584322
mcMSE-af8-SSL,79,0.03519170166381429,0.010373289200771747
mcMSE-af8-ZS,0,0.06825342705918845,0.01818769665788395
mcMSE-af8-ZS,1,0.0611825072324646,0.015463302529952096
mcMSE-af8-ZS,2,0.06441711668906719,0.013425879784391942
mcMSE-af8-ZS,3,0.043773425702724,0.011678838170698199
mcMSE-af8-ZS,4,0.03683360265690092,0.011419340480033338
mcMSE-af8-ZS,5,0.03291651463761071,0.011163336092367575
mcMSE-af8-ZS,6,0.028363863998746717,0.011325623925017436
mcMSE-af8-ZS,7,0.025820800740923276,0.011677101419416205
mcMSE-af8-ZS,8,0.03034651158564605,0.010727092427557062
mcMSE-af8-ZS,9,0.03866740582422037,0.009725819552677702
mcMSE-af8-ZS,10,0.03420734013829168,0.010832008609049714
mcMSE-af8-ZS,11,0.027870792104378317,0.010144605188096957
mcMSE-af8-ZS,12,0.025529510822689453,0.010192321940468154
mcMSE-af8-ZS,13,0.03260502209094955,0.011006569149632729
mcMSE-af8-ZS,14,0.029607779240161433,0.011341058520574453
mcMSE-af8-ZS,15,0.03454412383804838,0.010004960597605457
mcMSE-af8-ZS,16,0.03221834463362156,0.011988242485356747
mcMSE-af8-ZS,17,0.029097240437754763,0.009837683062922199
mcMSE-af8-ZS,18,0.0277605191406053,0.010392134126621252
mcMSE-af8-ZS,19,0.029903528627104502,0.012734848460764581
mcMSE-af8-ZS,20,0.03538405906555736,0.011216560477051715
mcMSE-af8-ZS,21,0.04012421047847504,0.012603301829968319
mcMSE-af8-ZS,22,0.04198126448766009,0.011135937295894694
mcMSE-af8-ZS,23,0.024179265880514608,0.011509301416450924
mcMSE-af8-ZS,24,0.033527662886944976,0.010511191623947182
mcMSE-af8-ZS,25,0.041705249334301996,0.009808136280268392
mcMSE-af8-ZS,26,0.04412620739651516,0.009509163489334154
mcMSE-af8-ZS,27,0.039863262946114336,0.009972629717211775
mcMSE-af8-ZS,28,0.04308541583067453,0.009903822449626011
mcMSE-af8-ZS,29,0.042268979009881344,0.00938209101779566
mcMSE-af8-ZS,30,0.04007414942022452,0.010464127788109302
mcMSE-af8-ZS,31,0.03889876875989659,0.01057279149881265
mcMSE-af8-ZS,32,0.04546083011666882,0.010730950239581783
mcMSE-af8-ZS,33,0.04038726358546343,0.010808730818372123
mcMSE-af8-ZS,34,0.04154339789266963,0.011249572269588993
mcMSE-af8-ZS,35,0.04396108115162604,0.011416640324763848
mcMSE-af8-ZS,36,0.04759502450822479,0.011059302490095674
mcMSE-af8-ZS,37,0.03682091177451802,0.01411571760891217
mcMSE-af8-ZS,38,0.03666271646974992,0.012588429730417424
mcMSE-af8-ZS,39,0.044517407108032606,0.01379200752714121
mcMSE-af8-ZS,40,0.04532391983204403,0.015041135718612318
mcMSE-af8-ZS,41,0.04919927823744155,0.011027346363985911
mcMSE-af8-ZS,42,0.04534575073426189,0.01105872947105797
mcMSE-af8-ZS,43,0.041062138113659705,0.011747713727102411
mcMSE-af8-ZS,44,0.04170734948689503,0.00968264013309022
mcMSE-af8-ZS,45,0.027966295982546997,0.009740523830964389
mcMSE-af8-ZS,46,0.03392399872844166,0.01022679366545621
mcMSE-af8-ZS,47,0.042810660133787454,0.009121705478582872
mcMSE-af8-ZS,48,0.04750602695728749,0.009190963490267563
mcMSE-af8-ZS,49,0.030800347988096666,0.009210339977543959
mcMSE-af8-ZS,50,0.03414798866923213,0.009075970194570893
mcMSE-af8-ZS,51,0.02977037236400622,0.00882682169798224
mcMSE-af8-ZS,52,0.0491310092082933,0.009369643326446967
mcMSE-af8-ZS,53,0.03883507075154146,0.009206851189161605
mcMSE-af8-ZS,54,0.03273769954533839,0.008975927043734521
mcMSE-af8-ZS,55,0.034140923606208885,0.008824127648047363
mcMSE-af8-ZS,56,0.04047207708136762,0.009835440931106068
mcMSE-af8-ZS,57,0.02733365938275216,0.008531995107958025
mcMSE-af8-ZS,58,0.03902638510468321,0.008978592778277799
mcMSE-af8-ZS,59,0.03793927488649046,0.009181905834681403
mcMSE-af8-ZS,60,0.02653781651794634,0.010090460673781642
mcMSE-af8-ZS,61,0.035804638823589384,0.009372303234190886
mcMSE-af8-ZS,62,0.03428075496967201,0.009032832313916604
mcMSE-af8-ZS,63,0.040830945948213127,0.009865526781574548
mcMSE-af8-ZS,64,0.03273833853524077,0.009488018538047342
mcMSE-af8-ZS,65,0.021832025691804532,0.008863527857857345
mcMSE-af8-ZS,66,0.03436220486262425,0.009205267080316598
mcMSE-af8-ZS,67,0.03690111823744466,0.010227790032097277
mcMSE-af8-ZS,68,0.03719962896889858,0.008943395945560935
mcMSE-af8-ZS,69,0.03406049629768911,0.009190806593386579
mcMSE-af8-ZS,70,0.02968288042764635,0.008076861214190163
mcMSE-af8-ZS,71,0.026115904697852965,0.00819309131766727
mcMSE-af8-ZS,72,0.03163332024462885,0.008356299503428888
mcMSE-af8-ZS,73,0.02499422525038307,0.008157126362964085
mcMSE-af8-ZS,74,0.036371710538140874,0.011135905103123313
mcMSE-af8-ZS,75,0.036716525319920826,0.010266220165227538
mcMSE-af8-ZS,76,0.027200890670761993,0.009270557135568225
mcMSE-af8-ZS,77,0.030827710436961586,0.010372576120180483
mcMSE-af8-ZS,78,0.035237976240150765,0.011626347878493957
mcMSE-af8-ZS,79,0.03422203400281541,0.011735422040167821
