projects,slice,psnr-rec-#0,psnr-rec-#1,psnr-rec-#2,psnr-rec-#3,psnr-rec-#4,psnr-rec-#5,psnr-rec-#6,psnr-rec-#7,psnr-rec-#8,psnr-rec-#9,psnr-rec-#10,psnr-rec-#11,psnr-rec-#12,psnr-rec-#13,psnr-rec-#14,psnr-rec-#15,ssim-rec-#0,ssim-rec-#1,ssim-rec-#2,ssim-rec-#3,ssim-rec-#4,ssim-rec-#5,ssim-rec-#6,ssim-rec-#7,ssim-rec-#8,ssim-rec-#9,ssim-rec-#10,ssim-rec-#11,ssim-rec-#12,ssim-rec-#13,ssim-rec-#14,ssim-rec-#15,mse-rec-#0,mse-rec-#1,mse-rec-#2,mse-rec-#3,mse-rec-#4,mse-rec-#5,mse-rec-#6,mse-rec-#7,mse-rec-#8,mse-rec-#9,mse-rec-#10,mse-rec-#11,mse-rec-#12,mse-rec-#13,mse-rec-#14,mse-rec-#15
mcMSE-af8-CGSENSE,54,23.12008392221374,21.764323674130868,21.464444172049735,21.512810795205436,21.499656092381404,21.994018585697003,20.886630739998985,21.431359173090982,19.353935117944665,20.92029717992654,20.532293459411175,20.632182057527302,20.83399178312789,19.821392038614015,19.08414286630751,18.935555373915587,0.7583544247867062,0.7541493947197943,0.7496630552111343,0.7534741534645079,0.7592734237277348,0.7584060077898617,0.7418593185848495,0.7777025788825593,0.6972259795078783,0.7551018491027272,0.7356494261230826,0.7480910592811862,0.7478391694446742,0.7224124726668247,0.6865467637735087,0.7030196916110958,5.879648597328924e-06,7.53745644033188e-06,7.679223926970735e-06,7.10971517037251e-06,6.650339855696075e-06,5.60217540623853e-06,6.845660664112074e-06,5.666929155268008e-06,8.50195465318393e-06,5.6372791732428595e-06,5.736664206779096e-06,5.378903551900294e-06,4.787950274476316e-06,5.734679234592477e-06,6.4373980421805754e-06,6.264499006647384e-06
mcMSE-af8-CGSENSE,55,23.17602424192936,21.811239265536273,21.538884250236965,21.548425163984227,21.54050464877089,22.046074222125256,20.970551702452305,21.360977837703405,19.392098409953036,20.999013821648628,20.578228642291826,20.599985446132575,20.899478690717082,19.803495610399843,19.121497807001006,18.9277926146541,0.7608371802498184,0.7518169780886492,0.7486832986002615,0.7494515678898368,0.7573884812220768,0.7583119371579444,0.7397442424742134,0.7773450841507381,0.695502544116395,0.7562031829210082,0.7391017657804572,0.7432661706576473,0.7478083262214725,0.721390873516858,0.6883364145035396,0.6974540018816768,5.804400188935688e-06,7.456469575117808e-06,7.548720532213338e-06,7.051650300127221e-06,6.588081305380911e-06,5.535427590075415e-06,6.714648407069035e-06,5.759515261161141e-06,8.42757162899943e-06,5.536023309105076e-06,5.6763074098853394e-06,5.418928139988566e-06,4.716294370155083e-06,5.758359293395188e-06,6.382265382853802e-06,6.275706709857332e-06
mcMSE-af8-CGSENSE,56,23.203827995280676,21.878298218266778,21.61633068596323,21.625209006112712,21.594918082366412,22.151455768109628,21.06198612784189,21.501807496088094,19.51505101901996,21.134788769367372,20.670454339676,20.743130924940658,21.051059436497468,19.920790508841474,19.28290616118226,19.149431192453882,0.7616406410696012,0.757102347755299,0.7546470843890584,0.7519995919572003,0.7598552429382527,0.7623352762954929,0.7419162304102215,0.7791315678222024,0.7004453270042295,0.756644894710416,0.7356567531645308,0.7483043038757937,0.7474621516816377,0.7196976847003219,0.6890204622543631,0.7035476804943518,5.767358743469231e-06,7.342218850681093e-06,7.4153003879473545e-06,6.928071798029123e-06,6.5060530687333085e-06,5.402726856118534e-06,6.574759026989341e-06,5.5757454902050085e-06,8.19232445792295e-06,5.365625838749111e-06,5.55703763893689e-06,5.243229225015966e-06,4.554522092803381e-06,5.604917987511726e-06,6.14941791354795e-06,5.963466264802264e-06
mcMSE-af8-CGSENSE,57,23.127470946495094,21.857365131165643,21.596480789838658,21.597593279074157,21.562167115132908,22.22219316587548,21.11078746217467,21.570081223676276,19.62270787444017,21.283033439586948,20.803126701100346,20.917203968079825,21.099202184608036,20.071852110895914,19.428107730346778,19.369461038480257,0.7606340403018149,0.7557127458261648,0.7535233262065277,0.750195723405437,0.7600226069402619,0.7653178742676393,0.7477017132248881,0.7802656107216338,0.7043680240631564,0.7609405601735374,0.7419871996952894,0.7546498868580437,0.7489132522443984,0.7237940622243508,0.6941149330526399,0.711851839132627,5.869656433787895e-06,7.3776946010184474e-06,7.449270015058573e-06,6.972265964577673e-06,6.555301752086962e-06,5.315440375852631e-06,6.501292773464229e-06,5.488776878337376e-06,7.991742677404545e-06,5.185562713450054e-06,5.3898429541732185e-06,5.037227765569696e-06,4.504312983044656e-06,5.41331291969982e-06,5.947218141955091e-06,5.668860922014574e-06
mcMSE-af8-CGSENSE,58,23.144250549631632,21.873398112397332,21.596712190631067,21.625928678286044,21.56549260717722,22.27573873526971,21.08466328254454,21.593188229180498,19.641771516446646,21.29208887039904,20.841281457469684,20.965430389396747,21.06149554042012,20.06130034636653,19.44300857119358,19.41213144488865,0.761532986700927,0.7586408725129342,0.757686228331982,0.756031600273002,0.7623752489393569,0.7711520215933099,0.7507838604240819,0.7825431989812274,0.7084251351647691,0.7652553648152296,0.7484134111622935,0.7620012209192185,0.7494358003394732,0.726419463834079,0.6975928586662316,0.7159090567613128,5.8470218391448725e-06,7.350508440140402e-06,7.4488730206212495e-06,6.9269235609681346e-06,6.550284524564631e-06,5.250306458037812e-06,6.540517460962292e-06,5.4596512200077996e-06,7.95673895481741e-06,5.174762009119149e-06,5.342697477317415e-06,4.981600341125159e-06,4.5435908759827726e-06,5.426480583992088e-06,5.9268477343721315e-06,5.6134358601411805e-06
mcMSE-af8-CGSENSE,59,23.310050851787835,21.975848844117362,21.640010883056128,21.631182428314357,21.604243598167354,22.325241314255265,21.050034879522453,21.627302461306602,19.647043855813834,21.28806661714126,20.832741375069574,20.968211928828882,21.05826715795706,20.116341412172826,19.4365413365325,19.445271576859543,0.7661772039092997,0.7628495034049765,0.7592753204171363,0.7555490618605015,0.7632572881557182,0.7770965060770663,0.7503113717360871,0.7872265400713058,0.7089859011440562,0.7674192506045643,0.7483202559301649,0.7636013653427185,0.7519008620832008,0.7314923455166781,0.6996453861454486,0.7189905465343734,5.628007784252986e-06,7.179138265200891e-06,7.374977485596901e-06,6.9185489337542094e-06,6.492097782029305e-06,5.190801857679617e-06,6.592876616196008e-06,5.416933163360227e-06,7.947085578052793e-06,5.179556410439545e-06,5.3532139645540155e-06,4.978411197953392e-06,4.546969648799859e-06,5.358141606848221e-06,5.93568074691575e-06,5.570763732976047e-06
mcMSE-af8-CGSENSE,60,23.273527361074173,21.929466774116303,21.584978193926077,21.585584456842493,21.541441461054557,22.389730156074737,20.9675476619324,21.688975892890934,19.61917562127749,21.26146748838821,20.8163979909644,21.064432440456116,21.079880681634467,20.169117571499022,19.417824792956885,19.473823293710108,0.7685626618579153,0.7588723692015263,0.758952484403686,0.753239329352366,0.7614024534859299,0.7799473653810775,0.7476767499558352,0.7906347409039903,0.7086935920089553,0.7686422876274196,0.7470968507416449,0.7636238299672441,0.7511728283564576,0.7325135085407412,0.7017417933248982,0.7194299126798855,5.6755379773676395e-06,7.256220669660252e-06,7.469026513717836e-06,6.991571808612207e-06,6.586660674656741e-06,5.114292434882373e-06,6.719294106005691e-06,5.340551979315933e-06,7.998245564522222e-06,5.211377356317826e-06,5.37339747097576e-06,4.869324584433343e-06,4.524396899796557e-06,5.293422418617411e-06,5.961316674074624e-06,5.534259798878338e-06
mcMSE-af8-CGSENSE,61,23.31832454188963,21.97758017058082,21.6084981351975,21.603839664795537,21.59056607475521,22.388841067132887,20.972723102688246,21.731695003647168,19.64917228748192,21.351613559278455,20.8603756699962,21.16988388137493,21.03856567224474,20.18955053598574,19.496635378898105,19.579824799377135,0.7717424770028039,0.7627939627818112,0.7594501897837175,0.7549718986068669,0.762990930154752,0.7770837117398176,0.7482287802507025,0.7884585618983978,0.7070000266785803,0.7699945324035115,0.7470494073377156,0.7652550132323729,0.7492644499716631,0.7303535030501068,0.7032414417790537,0.7181987804161473,5.617296210402856e-06,7.176276540121762e-06,7.428685421473347e-06,6.962244697206188e-06,6.512575964734424e-06,5.115339263284113e-06,6.711292371619493e-06,5.28827695234213e-06,7.943192031234503e-06,5.1043198254774325e-06,5.319259798852727e-06,4.752515906147892e-06,4.56764382761321e-06,5.268576387607027e-06,5.854112714587245e-06,5.400816917244811e-06
mcMSE-af8-CGSENSE,62,23.367208059844266,22.035756529767568,21.651723743769388,21.646621096618233,21.651936340016764,22.40168823233875,21.023713487757227,21.837967748052158,19.705368840381574,21.412613584995817,20.940284663055646,21.251689293347845,21.053525891691272,20.240687356039672,19.55883741155986,19.66033952296019,0.7778247941480376,0.7660136500935466,0.7639848410666185,0.759220058428293,0.770787630644432,0.7793750947237834,0.7560992387242094,0.7912512401044923,0.7125142200054494,0.7745416782439764,0.7526321098269513,0.7656851153402418,0.7531919568533162,0.7342316130702568,0.709542487847162,0.7225508560940018,5.554423296416644e-06,7.080786417645868e-06,7.355114576057531e-06,6.893998488521902e-06,6.421193575079087e-06,5.10022982780356e-06,6.632955773966387e-06,5.1604420150397345e-06,7.841071237635333e-06,5.033126853959402e-06,5.222282197792083e-06,4.663833351514768e-06,4.551936399366241e-06,5.206904461374506e-06,5.7708648455445655e-06,5.301611963659525e-06
mcMSE-af8-CGSENSE,63,23.377940964675368,22.00686016096684,21.588099026311717,21.670655820233957,21.672246470015438,22.462168845506348,20.988922666201194,21.950194961264163,19.72478524551562,21.391817106654013,20.933417748717584,21.312353342327327,21.083070970724958,20.3774123327454,19.582514790699804,19.741661819322648,0.7779063841806011,0.7701602308263029,0.7655073745121718,0.763200982815902,0.7715063038871304,0.7860798096985265,0.7557689217250995,0.7979368305831557,0.7175413642135265,0.7738794017718204,0.7577456135445736,0.770747113975587,0.7615356098359949,0.7428777088546352,0.7127991586841056,0.7271220157178286,5.540713118534768e-06,7.128056950023165e-06,7.463660949724726e-06,6.855950687167933e-06,6.391234819602687e-06,5.029694875702262e-06,6.686304914182983e-06,5.028798113926314e-06,7.80609389039455e-06,5.057286216469947e-06,5.230545866652392e-06,4.599140083882958e-06,4.52107451565098e-06,5.045533271186287e-06,5.739488187828101e-06,5.203261935093906e-06
mcMSE-af8-CGSENSE,64,23.395893007030196,21.99327378464131,21.555045764753196,21.720513265832917,21.756388198637282,22.50101218213572,21.005621174302878,22.141818912894422,19.775270551896995,21.376619449051162,20.992560949824703,21.459661997551713,21.20407496460188,20.57287813198521,19.70252539479233,19.89771541254974,0.7781872268478326,0.7705896327494923,0.7648183823987204,0.7652884706190529,0.77512145890539,0.7885490545565328,0.7576934512276647,0.8022158784767657,0.720186170088887,0.7766520455008112,0.7583153136799219,0.7765779707154821,0.7601278767073911,0.7450559953042185,0.715894495099192,0.7341254937591077,5.517857516679214e-06,7.150390956667252e-06,7.52068172005238e-06,6.7776936703012325e-06,6.268600373005029e-06,4.98490999234491e-06,6.660645340161864e-06,4.811736289411783e-06,7.715875653957482e-06,5.075014996691607e-06,5.159797638043528e-06,4.4457574404077604e-06,4.396846179588465e-06,4.823480139748426e-06,5.583057827607263e-06,5.019614036427811e-06
mcMSE-af8-CGSENSE,65,23.498658072897133,22.026443458851425,21.60093456581647,21.780715310817623,21.85750214857617,22.68915507807971,21.017639009105654,22.326269102568244,19.852067643954054,21.39387540963758,20.993004407777384,21.45478329592858,21.361260323255053,20.78164696106687,19.807105362308793,20.077952068170696,0.7862317911676315,0.7709570682128776,0.7676771861153604,0.7657690157740472,0.7737202779702661,0.790494832677044,0.7534677290980978,0.8016770211357732,0.7217354297992589,0.7737888610721221,0.7559738341339496,0.7687486234355583,0.7606703996331948,0.7482262439824685,0.7144777208910171,0.7392060756082393,5.388823410612531e-06,7.09598725734395e-06,7.44163480703719e-06,6.6843895183410496e-06,6.124339051893912e-06,4.773567070515128e-06,6.642239895882085e-06,4.611654730979353e-06,7.580634246551199e-06,5.0548901526781265e-06,5.159271040611202e-06,4.450754204299301e-06,4.2405558815517e-06,4.597096449288074e-06,5.450220669445116e-06,4.815558440895984e-06
mcMSE-af8-CGSENSE,66,23.649541778059607,22.09594620158976,21.655660897774005,21.877342156588135,22.00300594399407,22.83890960441959,21.10158493911239,22.39915573859907,19.911282887696657,21.556405703563087,21.104724628027455,21.59569429141144,21.524049086253587,20.905342418615124,19.9866831493606,20.188823718993145,0.7891780206080697,0.7725824623776385,0.767631148186161,0.7683051682128921,0.7786662367180034,0.7943553364677758,0.7573428938710746,0.8046099088292857,0.7229758894152506,0.7760690273607028,0.759979170394415,0.7731723434596188,0.7648912943490506,0.7527623304789237,0.7222831433906836,0.7425265238627293,5.20481853527599e-06,6.98332951287739e-06,7.348449344135588e-06,6.537309673149139e-06,5.922551281400956e-06,4.611769327311777e-06,6.515082986879861e-06,4.534904292086139e-06,7.47797503208858e-06,4.869211807090323e-06,5.028243322158232e-06,4.3086629375466146e-06,4.084547072125133e-06,4.468009137781337e-06,5.2294540182629135e-06,4.69417773274472e-06
mcMSE-af8-CGSENSE,67,23.654030421294866,22.099910481397714,21.681531327757924,21.986149404021944,22.18538095011615,22.95432985355848,21.22825255138474,22.628211074806586,20.044777389437,21.797566895756752,21.30910042760659,21.796901462276427,21.821040255243716,21.0395683429564,20.19639171179207,20.212748079107293,0.7939807309156619,0.7760841244188106,0.7701597484432584,0.7729960802303866,0.7851435042669126,0.7997143355920057,0.7647779297902184,0.8140015787082399,0.7312726050730773,0.7846831317782114,0.768697619758964,0.7818348960760823,0.7756463301986279,0.7617368211139497,0.7300785774207339,0.7479675986454808,5.1994420573464595e-06,6.9769585024914704e-06,7.304805876628961e-06,6.375560133164981e-06,5.678992692992324e-06,4.490819264901802e-06,6.327806659101043e-06,4.301922672311775e-06,7.251612260006368e-06,4.606197308021365e-06,4.7970997911761515e-06,4.113597242394462e-06,3.8145626604091376e-06,4.332030584919266e-06,4.982937753084116e-06,4.668389465223299e-06
mcMSE-af8-CGSENSE,68,23.887124346958174,22.22642770258191,21.837808711519457,22.235697987790278,22.56841972047563,23.28441880536509,21.47040906084683,22.961593028382033,20.313112354359546,22.073139391226825,21.701893279482427,22.29529160950571,22.341177008434485,21.475077700103284,20.666050163934795,20.528733471714045,0.8006628806651481,0.7871782548591177,0.782480747598571,0.785315982455091,0.8009883246705904,0.8102206886542751,0.7752557448022226,0.8226312411518523,0.7463684879688092,0.7906637831649264,0.7819902998065359,0.7961028295184974,0.7937623503827365,0.7749525216462947,0.7431298678692692,0.7613772148312796,4.927735062665306e-06,6.776639565941878e-06,7.046621249173768e-06,6.019542070134776e-06,5.1995702960994095e-06,4.162139703112189e-06,5.984633389743976e-06,3.984046088589821e-06,6.817121629865142e-06,4.323000666772714e-06,4.3822728912346065e-06,3.6676069612440187e-06,3.38400604960043e-06,3.918686616088962e-06,4.472183718462475e-06,4.340788109402638e-06
mcMSE-af8-CGSENSE,69,23.933389929319517,22.229212740084748,21.828639037022477,22.23432148364816,22.57115246232829,23.3478018820281,21.48619791483307,23.077776709285352,20.309427523957805,22.164967175344653,21.81414586106678,22.398927278223816,22.35616063568958,21.542140505220498,20.703687226535624,20.532303650428215,0.8043660673054774,0.7904536879854315,0.7847027786318773,0.7886214398052322,0.8022070315648248,0.8132726060303931,0.780823288414972,0.8280697589297685,0.7486774675226077,0.7971854589575552,0.7888043858227194,0.7997629558884404,0.7957688497447292,0.7785553165983428,0.749780294181455,0.7614482416298636,4.875518243352417e-06,6.77229581924621e-06,7.061515134410001e-06,6.021450644766446e-06,5.196299753151834e-06,4.1018365664058365e-06,5.9629155657603405e-06,3.87887757824501e-06,6.822908289905172e-06,4.2325541471655015e-06,4.270455065125134e-06,3.5811228826787556e-06,3.3723506476235343e-06,3.85863995688851e-06,4.433593858266249e-06,4.337220616434934e-06
mcMSE-af8-CGSENSE,70,23.99657163855786,22.2323535858923,21.83449282059419,22.30294594336219,22.664787743396705,23.529016910232098,21.48913458484418,23.284159664697928,20.31078779970688,22.31782081190167,21.895581738054737,22.628287576488933,22.35108879477466,21.639094963350544,20.72957053335653,20.688455840619305,0.8069173376494354,0.7945562772189886,0.7890753839772849,0.7940929298177495,0.8058684859578001,0.819844653546128,0.7846045450136836,0.8356829568252901,0.7546430803558684,0.8066710286286026,0.7987079135787561,0.8082120720192492,0.7984167665084079,0.784218706592313,0.7569064596678429,0.7712009848654908,4.805101980309701e-06,6.767399099771865e-06,7.05200363881886e-06,5.927051461185329e-06,5.085464636067627e-06,3.934203959943261e-06,5.958884685242083e-06,3.6988585634389892e-06,6.820771886850707e-06,4.08617688663071e-06,4.191124844510341e-06,3.396903139218921e-06,3.376291260792641e-06,3.7734521356469486e-06,4.407249434734695e-06,4.18404488300439e-06
mcMSE-af8-CGSENSE,71,24.01195401708498,22.27930223610317,21.849874816102783,22.29519827610639,22.6410353383586,23.62677741663376,21.449492114308924,23.439451437770146,20.277581370522334,22.402577989512157,21.831351987689285,22.692918983649086,22.297572990269035,21.572295282417016,20.66965311736618,20.701035204895888,0.8105152141649293,0.7968438793735413,0.7918767135032141,0.7959430919143288,0.8059463983876982,0.823974803886733,0.7889000064312292,0.8423968581938818,0.759126736535812,0.8141716130224541,0.8051524053411028,0.8135657269301964,0.802226314748865,0.7911911239087852,0.7624667337670438,0.7784755339679229,4.788113074027933e-06,6.694635885651223e-06,7.027070751064457e-06,5.9376343415351585e-06,5.113354291097494e-06,3.846633262583055e-06,6.013526217429899e-06,3.5689342894329457e-06,6.873123311379459e-06,4.007203642686363e-06,4.2535698412393685e-06,3.346725179653731e-06,3.418152800804819e-06,3.831940375675913e-06,4.468474799068645e-06,4.171943146502599e-06
mcMSE-af8-CGSENSE,72,24.11915715861898,22.34081723145262,21.92552383415189,22.348203470965892,22.71070473222419,23.70349738475924,21.467193711694605,23.54760767316077,20.230833780160047,22.413187153415098,21.75721508399664,22.68605546138078,22.34956814759314,21.57344162094671,20.657713976018385,20.61290910919231,0.8172002551737138,0.8025901541373397,0.7969047526944578,0.8016296493713385,0.8124522798078629,0.831507872889376,0.7912307644869018,0.8489397754576455,0.760903415476968,0.8168642183230773,0.8055502819044013,0.8201439000561684,0.8104854185266548,0.7983671862670788,0.7666307221593689,0.7803100859730515,4.671367605624255e-06,6.600479082408128e-06,6.905726877448615e-06,5.8656064538809005e-06,5.031980435887817e-06,3.779277903959155e-06,5.989065357425716e-06,3.4811514524335507e-06,6.947505426069256e-06,3.997426574642304e-06,4.326804628362879e-06,3.3520184388180496e-06,3.3774736039049458e-06,3.830929472314892e-06,4.4807757149101235e-06,4.257463842805009e-06
mcMSE-af8-CGSENSE,73,24.25111612318139,22.42786885499323,21.986567898693487,22.435294937802745,22.86833756795317,23.859481626268057,21.541886788925986,23.666561897127025,20.24723718263486,22.42931381725336,21.7797370694089,22.713984190678666,22.475603491913226,21.637126184035175,20.680016398474642,20.595667186444444,0.8224814580473867,0.8034110726525757,0.7969436688319929,0.8046875650990097,0.8183888524922512,0.8353373205774716,0.7938009469262077,0.8521182280374314,0.7619243335062629,0.8202987943196707,0.8065781284450039,0.8249652663543597,0.8151645204826621,0.8023005228689368,0.7663547268753436,0.7841615905077665,4.531564172793878e-06,6.469494110206142e-06,6.809339993196772e-06,5.749151569034439e-06,4.8526135287829675e-06,3.6459473449212965e-06,5.886941835342441e-06,3.3870960578497034e-06,6.92131425239495e-06,3.982610905950423e-06,4.304424237489002e-06,3.3305313991149887e-06,3.2808657124405727e-06,3.775162667807308e-06,4.457824616110884e-06,4.274399998394074e-06
mcMSE-af8-CGSENSE,74,24.439542477988958,22.585519422224397,22.171738356551487,22.676361570526588,23.169351416747585,24.122187049254453,21.7410691083332,23.989251481930005,20.38991617911354,22.649519619318482,22.006649742767323,23.03632226725935,22.68899200271777,21.81229251106474,20.801508449866724,20.75962954612212,0.825044212496485,0.8097027969073157,0.8059419761685808,0.8133594116820607,0.8285311275735139,0.8487802744256696,0.8038357255086203,0.8600373931185435,0.7705539216143987,0.8301825382626238,0.8159033884995279,0.8384995727534844,0.8256473079125607,0.8098879346400898,0.7730920818925141,0.7943980272798586,4.339158294897061e-06,6.238859896257054e-06,6.52511153020896e-06,5.438725111162057e-06,4.527664714260027e-06,3.431941422604723e-06,5.6230446716654114e-06,3.1445504191651708e-06,6.697622211504495e-06,3.7857093957427423e-06,4.0852983147487976e-06,3.092286533501465e-06,3.1235581445798744e-06,3.62592709279852e-06,4.334847290010657e-06,4.116033778700512e-06
mcMSE-af8-CGSENSE,75,24.477430571136978,22.576279009729284,22.167952248077995,22.595393668974793,23.09533510749422,24.083696078007563,21.676120119469644,24.04050339661492,20.25108997319816,22.649464863114083,21.794938996804753,23.083676293268365,22.574682208119864,21.622968183481316,20.691704217601725,20.690166379382454,0.8230120774987033,0.8090045830710618,0.806519207658909,0.8133092206382403,0.8297003106692357,0.8503377408748213,0.8052788043673584,0.8658310442757027,0.7722173440710751,0.8366799461728921,0.8163164180366164,0.8461337270313958,0.831053337222628,0.8096894623507173,0.781517068320031,0.7974094893556903,4.301467924960889e-06,6.252148523344658e-06,6.530802693305304e-06,5.54107327843667e-06,4.605490630638087e-06,3.4624933960003546e-06,5.70776956010377e-06,3.1076590403245063e-06,6.915176527400035e-06,3.7857571442145854e-06,4.289383468858432e-06,3.05875232697872e-06,3.2068642212834675e-06,3.7874901863688137e-06,4.445843842404429e-06,4.182396878604777e-06
mcMSE-af8-CGSENSE,76,24.585309032308107,22.703698410060973,22.24577078440275,22.69612031198718,23.17390393404076,24.121040495830858,21.755526545165438,24.226010552639075,20.286272833531665,22.717865029349916,21.80917510495359,23.247645629106188,22.602340686153497,21.74634905532068,20.771403069438055,20.79978793953479,0.8265136766721555,0.8098132110374291,0.8044323962453744,0.8168551097939462,0.8322748752340897,0.848496515793696,0.8097495169986074,0.8690561059894338,0.7718421132956056,0.8406976730079921,0.8181755828779298,0.8502478758491157,0.833223878687674,0.8156683857645897,0.7899536437772661,0.8015836289533135,4.19593607148272e-06,6.071378720662324e-06,6.41482347418787e-06,5.414037332229782e-06,4.52292124464293e-06,3.4328477340750396e-06,5.604357284028083e-06,2.9777115742035676e-06,6.859381755930372e-06,3.7265997434587916e-06,4.275345872883918e-06,2.945421101685497e-06,3.186505864505307e-06,3.6814033137488877e-06,4.365000677353237e-06,4.078148776898161e-06
mcMSE-af8-CGSENSE,77,24.75045108378827,22.809966967641003,22.382608777200357,22.85574969219745,23.281755901357553,24.225345701524475,21.8720599408272,24.43119200527327,20.360157299028128,22.745199170718834,21.883308561920515,23.315857502390372,22.759479653285666,21.938744056129913,20.847182050574304,20.908868584189996,0.8320253274560373,0.8132657101330906,0.8095432691458089,0.8235083798475782,0.8375412368530072,0.852351971729503,0.8157192058127893,0.8732287950945934,0.7776866366910775,0.8436595496640448,0.8241043852048824,0.8521767271912107,0.8410305554426201,0.8266184330458995,0.7976160593157942,0.8058537834438845,4.039379746245686e-06,5.924619472352788e-06,6.2158555920177605e-06,5.2186514949426055e-06,4.411983354657423e-06,3.351382474647835e-06,5.455976406665286e-06,2.8403019314282574e-06,6.743674020981416e-06,3.7032186810392886e-06,4.202985564916162e-06,2.8995209504500963e-06,3.0732708182767965e-06,3.52187475982646e-06,4.2894976104435045e-06,3.9769947761669755e-06
mcMSE-af8-CGSENSE,78,25.027929873649597,23.073577567129778,22.586398667388092,23.082964325731478,23.59736010407937,24.41896461618644,22.076844835029362,24.618266359428542,20.496476380270995,22.75561611672439,22.146575930609824,23.514189651728184,23.079655849198893,22.149781081337686,20.9523347602364,20.979297801962918,0.8374285998445682,0.8225533546389047,0.8164082312573828,0.8307620285902735,0.8462438307381243,0.8574396934855769,0.8209538385598049,0.8787445951567842,0.7830882632692671,0.8455576591328187,0.8349588669868707,0.8602268969754362,0.8513712591975275,0.8343544247317107,0.7991192507379419,0.8105410172014814,3.7893680655542994e-06,5.57570001546992e-06,5.930918632657267e-06,4.952640665578656e-06,4.102734237676486e-06,3.2052514598035486e-06,5.204679382586619e-06,2.7205521746509476e-06,6.535286956932396e-06,3.6943465602234937e-06,3.955771262553753e-06,2.770084165604203e-06,2.8548492991831154e-06,3.354827867951826e-06,4.186886144452728e-06,3.913020009349566e-06
mcMSE-af8-CGSENSE,79,25.127944544222256,23.213001839768516,22.743023023265515,23.253965353799874,23.755960250027066,24.59708737373458,22.249683588131198,24.864454655035715,20.709008569982768,23.012001011511977,22.492960889368128,23.86819853084447,23.085695211162832,22.42529364900153,21.139805493419427,21.238630012737993,0.843288082572777,0.8245646473815259,0.8196584065327421,0.8347033445117302,0.8482534903140116,0.86277657861067,0.8253728870748128,0.881852279454629,0.7891480896110908,0.8529029405513463,0.8451955366304587,0.8670473786715623,0.8514949690328183,0.8420911063067855,0.8052266169725482,0.8170742529919385,3.7030990824860055e-06,5.399543169914978e-06,5.720836270484142e-06,4.761422587762354e-06,3.955609372496838e-06,3.0764497296331683e-06,5.001613317290321e-06,2.5706219730636803e-06,6.223166565177962e-06,3.482564352452755e-06,3.6525207178783603e-06,2.553242666181177e-06,2.8508823106676573e-06,3.148610403513885e-06,4.009997155662859e-06,3.6862002161797136e-06
mcMSE-af8-SL,0,37.76012355363405,39.46030910538015,40.898312223016084,41.8605716747804,42.475110764129255,42.682016810481954,42.63927923673437,42.71997145431708,42.45441565612459,42.40715662470299,42.08437288599224,41.797706380171505,41.38780057211879,40.96044295380709,40.51997436333282,40.091014246033296,0.9741638075590133,0.9833059359855651,0.9882431348686218,0.9904759979133606,0.9917885626506805,0.992175671573639,0.992172976551056,0.9923065577516555,0.991935426322937,0.9919200405397415,0.9914497391586303,0.9908506985759735,0.9903580942125321,0.9897751680765152,0.9891268458099365,0.9880183491830826,1.7137671193268034e-07,1.09582053653412e-07,7.418138636694493e-08,5.640064415501911e-08,4.665659858460458e-08,4.203910819455814e-08,4.02291320256154e-08,3.753280708451712e-08,3.753682165097416e-08,3.56391858247207e-08,3.6268083647428284e-08,3.694793448971723e-08,3.8244362343675675e-08,3.9671164131505066e-08,4.199890923928251e-08,4.3955111550531e-08
mcMSE-af8-SL,1,38.05361771358431,39.70593820709829,41.09211919835615,41.922305420765404,42.48230500547769,42.67766594241168,42.643371842607436,42.75227895950742,42.44282964673147,42.36801471282814,42.048401501646005,41.814684648897824,41.39087324268884,40.960034515823615,40.554179291367944,40.17698774125634,0.974841887392044,0.983696896185875,0.9886856833057404,0.9907588844490052,0.9919714667539596,0.9923310518350601,0.9924231934366227,0.992526171459198,0.9922220621194839,0.9922136754770279,0.991684976688385,0.9912988941802978,0.9906824099445343,0.9899692019844055,0.989189952706337,0.9885189945344925,1.6017780524180125e-07,1.0355629598279847e-07,7.094375575888989e-08,5.5604601811864995e-08,4.6579373247368494e-08,4.208124693150239e-08,4.0191235228803635e-08,3.725462960346704e-08,3.7637096994558306e-08,3.596184683374304e-08,3.656972680232684e-08,3.680377247405886e-08,3.821731553443897e-08,3.9674898033581485e-08,4.1669427019996874e-08,4.3093528745430376e-08
